USB2+H08074_1:101 100 ms high power,c,b,a,USB2+H08074_1:101 75 ms,a,b,c,USB2+H08074_1:101 100 ms high power proof that you see PL,c 100 ms,"b 10,000 us",a 8000 us
189.124,-150.38,-102.4,-121.85,189.124,-157.69,-157.55,-114.25,189.124,-221.91,-105.18,-83.38
189.584,-150.38,-102.4,-121.85,189.584,-157.69,-157.55,-114.25,189.584,-221.91,-105.18,-83.38
190.044,-150.38,-102.4,-121.85,190.044,-157.69,-157.55,-114.25,190.044,-221.91,-105.18,-83.38
190.504,-190.17,-100.06,-182.71,190.504,-277.06,-199.68,-151.7,190.504,-172.76,-144.97,-177
190.964,-108.25,-139.85,-182.71,190.964,-190.46,-171.59,-184.46,190.964,-182.12,-175.39,-191.05
191.424,-166.76,-149.21,-140.58,191.424,-171.74,-253.51,-175.1,191.424,-90.84,-123.9,-127.85
191.884,-108.25,-151.55,-163.98,191.884,-145.99,-134.14,-149.36,191.884,-156.38,-154.33,-92.74
192.343,-159.74,-146.87,-124.19,192.343,-78.12,-89.67,-114.25,192.343,-191.49,-128.58,-165.3
192.803,-112.93,-146.87,-86.75,192.803,-115.56,-115.42,-118.93,192.803,-128.29,-77.09,-144.24
193.263,-162.08,-64.95,-96.11,193.263,-113.22,-82.65,-58.07,193.263,-72.12,-60.71,-71.68
193.722,-131.66,-153.89,-30.57,193.722,-54.71,-63.93,-93.18,193.722,-93.18,-142.63,-38.91
194.182,-112.93,-27.5,-63.34,194.182,-110.88,-113.08,-29.99,194.182,-62.76,-44.32,-17.85
194.642,-54.42,-123.46,-68.02,194.642,-24.28,-33.5,-11.26,194.642,-4.24,-77.09,-17.85
195.101,-14.63,-6.44,-32.91,195.101,-43.01,-24.14,-18.29,195.101,-53.39,-16.24,43.01
195.561,57.93,-22.82,2.19,195.561,-14.92,-24.14,9.8,195.561,-4.24,-25.6,-43.59
196.02,-0.59,-29.84,23.26,196.02,45.93,41.4,0.44,196.02,44.91,30.57,-1.46
196.479,97.72,98.89,44.32,196.479,17.85,60.12,26.18,196.479,68.31,11.85,14.92
196.939,78.99,70.8,53.69,196.939,71.68,50.76,101.08,196.939,82.36,75.04,57.05
197.398,149.21,152.72,119.22,197.398,76.36,125.66,82.36,197.398,115.13,110.15,115.56
197.858,144.53,169.1,137.95,197.858,141.89,118.64,147.89,197.858,133.85,145.26,94.5
198.317,200.7,201.87,149.65,198.317,181.68,90.55,98.74,198.317,129.17,128.88,85.14
198.776,128.14,180.81,135.6,198.776,165.3,193.53,126.83,198.776,192.36,224.84,183.44
199.235,212.4,164.42,201.14,199.235,172.32,97.57,161.94,199.235,96.4,185.05,181.1
199.695,205.38,138.68,166.03,199.695,226.15,71.83,201.72,199.695,133.85,206.11,169.4
200.154,284.96,197.19,163.69,200.154,223.81,195.87,215.77,200.154,213.43,201.43,199.82
200.613,226.45,206.55,231.57,200.613,237.86,207.58,239.17,200.613,271.94,199.09,190.46
201.072,261.55,225.28,177.73,201.072,202.75,221.62,215.77,201.072,206.41,243.56,256
201.531,294.32,190.17,250.29,201.531,240.2,230.98,281.3,201.531,190.02,243.56,239.61
201.99,282.62,246.34,236.25,201.99,268.28,296.52,199.38,201.99,255.56,285.69,204.5
202.449,228.79,293.15,254.97,202.449,354.88,263.75,295.35,202.449,314.07,220.16,251.32
202.908,308.37,258.04,259.65,202.908,272.96,245.02,302.37,202.908,276.62,304.42,202.16
203.367,284.96,314.22,243.27,203.367,324.46,219.28,300.03,203.367,271.94,309.1,312.17
203.826,322.41,286.13,236.25,203.826,308.07,230.98,321.09,203.826,281.3,332.5,272.38
204.285,320.07,318.9,269.02,204.285,294.03,301.2,335.14,204.285,197.04,290.37,272.38
204.744,317.73,251.02,261.99,204.744,305.73,202.9,274.28,204.744,300.03,362.93,328.55
205.202,247.51,346.98,306.46,205.202,343.18,324.6,309.39,205.202,344.5,299.73,312.17
205.661,341.13,361.03,299.44,205.661,308.07,359.71,274.28,205.661,276.62,362.93,351.96
206.12,357.52,288.47,322.85,206.12,289.35,319.92,339.82,206.12,316.41,281.01,246.63
206.579,338.79,325.92,327.53,206.579,258.92,291.84,302.37,206.579,307.05,281.01,305.15
207.037,275.6,311.88,355.62,207.037,298.71,301.2,367.9,207.037,311.73,311.44,239.61
207.496,345.81,295.49,287.74,207.496,315.09,359.71,328.11,207.496,227.47,264.63,305.15
207.955,303.68,309.54,269.02,207.955,254.24,373.75,311.73,207.955,342.16,259.95,270.04
208.413,352.84,363.37,294.76,208.413,240.2,312.9,311.73,208.413,290.67,285.69,298.13
208.872,303.68,283.79,346.25,208.872,303.39,366.73,316.41,208.872,293.01,316.12,298.13
209.33,287.3,262.73,327.53,209.33,294.03,322.26,318.75,209.33,314.07,376.97,220.89
209.789,338.79,321.24,320.51,209.789,277.65,261.41,295.35,209.789,276.62,337.18,295.79
210.247,296.66,318.9,285.4,210.247,352.54,352.69,248.54,210.247,337.48,299.73,307.49
210.705,306.03,232.3,292.42,210.705,294.03,256.73,311.73,210.705,236.83,302.08,305.15
211.164,266.24,311.88,306.46,211.164,291.69,245.02,304.71,211.164,248.54,325.48,342.6
211.622,254.53,279.11,245.61,211.622,315.09,317.58,356.2,211.622,257.9,339.52,291.1
212.08,280.28,215.91,301.78,212.08,315.09,270.77,257.9,212.08,323.43,337.18,295.79
212.539,289.64,269.75,362.64,212.539,298.71,277.79,349.18,212.539,290.67,292.71,256
212.997,299,346.98,273.7,212.997,277.65,221.62,288.32,212.997,274.28,304.42,293.44
213.455,263.9,234.64,266.67,213.455,331.48,294.18,285.98,213.455,246.2,327.82,281.74
213.913,303.68,199.53,276.04,213.913,303.39,312.9,311.73,213.913,332.79,304.42,253.66
214.371,261.55,281.45,257.31,214.371,352.54,282.47,309.39,214.371,316.41,299.73,279.4
214.829,277.94,311.88,247.95,214.829,202.75,298.86,243.85,214.829,250.88,273.99,258.34
215.287,214.74,274.43,243.27,215.287,294.03,308.22,285.98,215.287,278.96,273.99,258.34
215.745,256.87,267.41,261.99,215.745,261.26,291.84,276.62,215.745,281.3,269.31,277.06
216.203,240.49,274.43,271.36,216.203,294.03,195.87,222.79,216.203,274.28,320.8,293.44
216.661,317.73,279.11,292.42,216.661,251.9,226.3,239.17,216.661,295.35,297.39,277.06
217.119,247.51,232.3,182.42,217.119,305.73,261.41,211.09,217.119,264.92,255.26,307.49
217.577,261.55,288.47,280.72,217.577,235.52,198.21,288.32,217.577,290.67,245.9,225.57
218.035,256.87,311.88,280.72,218.035,233.18,287.15,295.35,218.035,262.58,302.08,279.4
218.493,259.21,215.91,276.04,218.493,244.88,270.77,295.35,218.493,232.15,295.05,237.27
218.95,277.94,400.82,287.74,218.95,291.69,270.77,271.94,218.95,229.81,250.58,298.13
219.408,268.58,241.66,184.76,219.408,263.6,242.68,241.51,219.408,262.58,231.86,307.49
219.866,275.6,293.15,194.12,219.866,249.56,280.13,276.62,219.866,241.51,271.65,253.66
220.324,313.05,279.11,273.7,220.324,261.26,270.77,297.69,220.324,295.35,262.29,314.51
220.781,268.58,248.68,243.27,220.781,240.2,254.39,379.61,220.781,276.62,288.03,291.1
221.239,254.53,272.09,215.18,221.239,265.94,195.87,262.58,221.239,201.72,278.67,218.55
221.696,207.72,276.77,325.19,221.696,287.01,177.15,314.07,221.696,218.11,288.03,312.17
222.154,210.06,251.02,264.33,222.154,310.41,259.07,220.45,222.154,271.94,292.71,265.36
222.611,151.55,295.49,201.14,222.611,258.92,205.24,267.26,222.611,236.83,269.31,232.59
223.069,210.06,260.38,240.93,223.069,317.44,282.47,257.9,223.069,225.13,271.65,263.02
223.526,287.3,253.36,254.97,223.526,275.31,221.62,243.85,223.526,229.81,264.63,307.49
223.984,207.72,300.17,254.97,223.984,287.01,273.11,290.67,223.984,199.38,255.26,277.06
224.441,193.68,253.36,210.5,224.441,256.58,226.3,281.3,224.441,274.28,243.56,260.68
224.898,254.53,258.04,194.12,224.898,277.65,252.05,278.96,224.898,225.13,206.11,284.08
225.355,217.08,201.87,184.76,225.355,294.03,242.68,302.37,225.355,246.2,262.29,277.06
225.813,306.03,274.43,240.93,225.813,282.33,280.13,309.39,225.813,260.24,285.69,330.89
226.27,212.4,239.32,243.27,226.27,291.69,301.2,281.3,226.27,276.62,318.46,291.1
226.727,235.81,302.51,245.61,226.727,277.65,249.71,318.75,226.727,250.88,344.21,244.29
227.184,205.38,328.26,247.95,227.184,268.28,289.5,370.24,227.184,166.62,281.01,213.87
227.641,261.55,244,322.85,227.641,277.65,233.32,283.64,227.641,269.6,311.44,293.44
228.098,172.61,236.98,304.12,228.098,303.39,226.3,290.67,228.098,192.36,262.29,206.84
228.555,273.26,300.17,243.27,228.555,219.13,247.37,283.64,228.555,243.85,325.48,260.68
229.012,266.24,274.43,332.21,229.012,303.39,289.5,309.39,229.012,246.2,273.99,232.59
229.469,270.92,342.3,336.89,229.469,329.14,326.94,323.43,229.469,225.13,311.44,232.59
229.926,254.53,293.15,261.99,229.926,265.94,338.65,309.39,229.926,255.56,306.76,265.36
230.383,273.26,295.49,320.51,230.383,184.02,266.09,267.26,230.383,199.38,248.24,237.27
230.84,261.55,262.73,226.89,230.84,216.79,277.79,278.96,230.84,218.11,302.08,267.7
231.297,261.55,253.36,261.99,231.297,272.96,242.68,257.9,231.297,274.28,199.09,227.91
231.754,261.55,260.38,245.61,231.754,263.6,308.22,269.6,231.754,274.28,276.33,209.19
232.21,270.92,370.39,226.89,232.21,247.22,216.94,367.9,232.21,318.75,264.63,241.95
232.667,242.83,281.45,269.02,232.667,326.8,298.86,302.37,232.667,260.24,318.46,321.53
233.124,270.92,265.07,236.25,233.124,263.6,261.41,318.75,233.124,255.56,255.26,260.68
233.58,275.6,283.79,254.97,233.58,251.9,249.71,278.96,233.58,257.9,250.58,258.34
234.037,249.85,269.75,273.7,234.037,265.94,226.3,328.11,234.037,276.62,231.86,206.84
234.494,167.93,307.2,240.93,234.494,244.88,226.3,236.83,234.494,262.58,288.03,284.08
234.95,245.17,297.83,292.42,234.95,289.35,308.22,243.85,234.95,283.64,231.86,258.34
235.407,291.98,283.79,304.12,235.407,240.2,317.58,225.13,235.407,248.54,213.14,302.81
235.863,210.06,269.75,212.84,235.863,251.9,263.75,227.47,235.863,269.6,276.33,230.25
236.32,294.32,274.43,266.67,236.32,366.59,261.41,262.58,236.32,285.98,309.1,328.55
236.776,200.7,276.77,257.31,236.776,291.69,359.71,243.85,236.776,236.83,355.91,316.85
237.232,282.62,236.98,180.07,237.232,298.71,298.86,236.83,237.232,281.3,288.03,300.47
237.689,256.87,281.45,261.99,237.689,343.18,226.3,239.17,237.689,241.51,250.58,270.04
238.145,224.11,295.49,257.31,238.145,261.26,228.64,257.9,238.145,220.45,339.52,281.74
238.601,287.3,248.68,304.12,238.601,242.54,270.77,309.39,238.601,232.15,257.61,326.21
239.057,296.66,255.7,360.3,239.057,254.24,259.07,290.67,239.057,323.43,229.52,246.63
239.514,275.6,276.77,278.38,239.514,312.75,308.22,257.9,239.514,220.45,234.2,284.08
239.97,261.55,290.81,280.72,239.97,303.39,284.81,250.88,239.97,243.85,348.89,258.34
240.426,282.62,211.23,297.1,240.426,235.52,345.67,276.62,240.426,323.43,250.58,288.76
240.882,306.03,295.49,297.1,240.882,291.69,301.2,311.73,240.882,264.92,320.8,246.63
241.338,310.71,368.05,311.14,241.338,298.71,259.07,260.24,241.338,264.92,285.69,246.63
241.794,282.62,314.22,252.63,241.794,315.09,268.43,250.88,241.794,281.3,339.52,305.15
242.25,259.21,351.67,327.53,242.25,265.94,261.41,276.62,242.25,257.9,231.86,258.34
242.706,277.94,276.77,238.59,242.706,287.01,284.81,218.11,242.706,283.64,292.71,284.08
243.162,284.96,300.17,290.08,243.162,207.43,301.2,307.05,243.162,295.35,224.84,321.53
243.618,261.55,255.7,290.08,243.618,277.65,284.81,363.22,243.618,257.9,241.22,284.08
244.074,291.98,274.43,238.59,244.074,352.54,280.13,276.62,244.074,335.14,281.01,309.83
244.529,329.43,272.09,264.33,244.529,277.65,268.43,283.64,244.529,264.92,278.67,267.7
244.985,221.77,302.51,297.1,244.985,247.22,221.62,276.62,244.985,241.51,271.65,295.79
245.441,233.47,258.04,245.61,245.441,308.07,263.75,283.64,245.441,220.45,271.65,307.49
245.897,294.32,283.79,283.06,245.897,261.26,289.5,255.56,245.897,274.28,292.71,279.4
246.352,310.71,267.41,243.27,246.352,272.96,233.32,309.39,246.352,264.92,325.48,244.29
246.808,240.49,332.94,325.19,246.808,291.69,308.22,215.77,246.808,318.75,269.31,272.38
247.263,252.19,274.43,245.61,247.263,265.94,284.81,267.26,247.263,304.71,295.05,167.06
247.719,233.47,258.04,315.83,247.719,251.9,291.84,323.43,247.719,246.2,299.73,234.93
248.174,310.71,351.67,247.95,248.174,315.09,317.58,276.62,248.174,264.92,341.86,309.83
248.63,277.94,346.98,269.02,248.63,296.37,289.5,285.98,248.63,344.5,302.08,270.04
249.085,317.73,265.07,231.57,249.085,235.52,245.02,250.88,249.085,295.35,236.54,307.49
249.541,233.47,251.02,240.93,249.541,251.9,312.9,323.43,249.541,328.11,316.12,272.38
249.996,277.94,297.83,264.33,249.996,308.07,235.66,295.35,249.996,218.11,334.84,260.68
250.451,252.19,248.68,306.46,250.451,287.01,324.6,274.28,250.451,288.32,306.76,291.1
250.907,343.47,349.32,257.31,250.907,310.41,275.45,288.32,250.907,227.47,283.35,279.4
251.362,249.85,375.07,238.59,251.362,338.5,252.05,274.28,251.362,248.54,323.14,272.38
251.817,287.3,325.92,254.97,251.817,324.46,263.75,271.94,251.817,232.15,295.05,230.25
252.272,336.45,304.85,238.59,252.272,277.65,312.9,257.9,252.272,255.56,206.11,295.79
252.728,259.21,342.3,313.49,252.728,251.9,331.62,243.85,252.728,274.28,262.29,206.84
253.183,242.83,288.47,257.31,253.183,247.22,263.75,248.54,253.183,253.22,334.84,321.53
253.638,261.55,297.83,320.51,253.638,212.11,298.86,309.39,253.638,239.17,271.65,279.4
254.093,355.18,342.3,261.99,254.093,240.2,275.45,239.17,254.093,300.03,238.88,272.38
254.548,306.03,314.22,187.1,254.548,284.67,263.75,300.03,254.548,243.85,292.71,253.66
255.003,242.83,239.32,278.38,255.003,244.88,296.52,318.75,255.003,241.51,374.63,230.25
255.458,221.77,234.64,313.49,255.458,275.31,291.84,255.56,255.458,234.49,339.52,244.29
255.913,336.45,304.85,306.46,255.913,345.52,291.84,281.3,255.913,215.77,262.29,274.72
256.367,280.28,295.49,304.12,256.367,296.37,261.41,302.37,256.367,239.17,224.84,260.68
256.822,249.85,220.6,210.5,256.822,287.01,254.39,274.28,256.822,232.15,285.69,244.29
257.277,240.49,269.75,332.21,257.277,287.01,273.11,248.54,257.277,220.45,295.05,265.36
257.732,306.03,218.25,322.85,257.732,240.2,277.79,297.69,257.732,269.6,262.29,284.08
258.187,240.49,297.83,304.12,258.187,287.01,301.2,335.14,258.187,206.41,271.65,288.76
258.641,247.51,215.91,285.4,258.641,329.14,230.98,297.69,258.641,264.92,276.33,244.29
259.096,282.62,349.32,329.87,259.096,294.03,209.92,344.5,259.096,213.43,295.05,302.81
259.55,310.71,358.69,290.08,259.55,254.24,235.66,325.77,259.55,302.37,278.67,272.38
260.005,277.94,328.26,269.02,260.005,324.46,326.94,257.9,260.005,276.62,288.03,319.19
260.46,249.85,265.07,336.89,260.46,237.86,275.45,274.28,260.46,257.9,269.31,270.04
260.914,291.98,260.38,269.02,260.914,324.46,252.05,243.85,260.914,283.64,217.82,263.02
261.369,273.26,323.58,226.89,261.369,294.03,275.45,239.17,261.369,271.94,304.42,230.25
261.823,268.58,297.83,266.67,261.823,326.8,242.68,293.01,261.823,337.48,222.5,347.28
262.277,280.28,274.43,259.65,262.277,282.33,280.13,269.6,262.277,234.49,337.18,316.85
262.732,284.96,290.81,245.61,262.732,296.37,252.05,264.92,262.732,250.88,288.03,265.36
263.186,254.53,304.85,215.18,263.186,233.18,294.18,337.48,263.186,278.96,311.44,258.34
263.64,254.53,344.64,348.59,263.64,272.96,242.68,253.22,263.64,243.85,302.08,295.79
264.095,320.07,293.15,308.8,264.095,270.62,205.24,267.26,264.095,220.45,283.35,300.47
264.549,228.79,267.41,236.25,264.549,319.78,261.41,271.94,264.549,328.11,262.29,260.68
265.003,212.4,276.77,294.76,265.003,235.52,277.79,337.48,265.003,278.96,302.08,209.19
265.457,275.6,215.91,292.42,265.457,315.09,277.79,360.88,265.457,208.75,271.65,319.19
265.911,308.37,283.79,261.99,265.911,329.14,331.62,281.3,265.911,257.9,297.39,251.32
266.365,287.3,302.51,261.99,266.365,254.24,235.66,300.03,266.365,241.51,255.26,314.51
266.819,299,234.64,357.96,266.819,301.05,298.86,356.2,266.819,281.3,271.65,286.42
267.273,383.26,323.58,283.06,267.273,361.91,240.34,311.73,267.273,321.09,288.03,232.59
267.727,284.96,251.02,306.46,267.727,270.62,301.2,290.67,267.727,262.58,332.5,312.17
268.181,242.83,290.81,231.57,268.181,322.12,362.05,316.41,268.181,241.51,304.42,305.15
268.635,224.11,309.54,306.46,268.635,240.2,238,285.98,268.635,278.96,302.08,272.38
269.089,249.85,307.2,287.74,269.089,322.12,359.71,243.85,269.089,250.88,248.24,223.23
269.543,282.62,276.77,243.27,269.543,226.15,287.15,227.47,269.543,208.75,320.8,284.08
269.997,310.71,297.83,261.99,269.997,310.41,252.05,295.35,269.997,314.07,323.14,333.23
270.45,233.47,262.73,254.97,270.45,310.41,245.02,255.56,270.45,253.22,285.69,333.23
270.904,301.34,220.6,283.06,270.904,298.71,303.54,274.28,270.904,269.6,234.2,293.44
271.358,268.58,330.6,261.99,271.358,301.05,230.98,314.07,271.358,243.85,283.35,314.51
271.811,282.62,293.15,245.61,271.811,319.78,301.2,300.03,271.811,243.85,273.99,265.36
272.265,277.94,307.2,250.29,272.265,254.24,322.26,323.43,272.265,257.9,325.48,281.74
272.718,270.92,206.55,203.48,272.718,256.58,298.86,379.61,272.718,234.49,318.46,274.72
273.172,275.6,372.73,332.21,273.172,308.07,305.88,243.85,273.172,311.73,304.42,199.82
273.625,324.75,332.94,304.12,273.625,317.44,223.96,311.73,273.625,302.37,255.26,293.44
274.079,259.21,274.43,266.67,274.079,291.69,289.5,255.56,274.079,269.6,302.08,305.15
274.532,273.26,286.13,276.04,274.532,298.71,324.6,316.41,274.532,311.73,241.22,239.61
274.986,217.08,384.43,257.31,274.986,296.37,284.81,278.96,274.986,323.43,325.48,192.8
275.439,291.98,337.62,273.7,275.439,305.73,284.81,267.26,275.439,316.41,285.69,246.63
275.892,217.08,286.13,254.97,275.892,317.44,240.34,281.3,275.892,283.64,323.14,307.49
276.346,306.03,302.51,297.1,276.346,291.69,259.07,346.84,276.346,295.35,259.95,260.68
276.799,299,258.04,276.04,276.799,338.5,296.52,332.79,276.799,255.56,285.69,260.68
277.252,235.81,302.51,264.33,277.252,345.52,263.75,300.03,277.252,257.9,311.44,227.91
277.705,249.85,339.96,257.31,277.705,345.52,298.86,337.48,277.705,236.83,276.33,300.47
278.158,282.62,269.75,250.29,278.158,249.56,319.92,295.35,278.158,239.17,297.39,246.63
278.611,306.03,311.88,294.76,278.611,226.15,223.96,269.6,278.611,255.56,281.01,328.55
279.064,235.81,276.77,283.06,279.064,310.41,275.45,255.56,279.064,309.39,362.93,256
279.517,238.15,260.38,245.61,279.517,305.73,216.94,295.35,279.517,264.92,236.54,321.53
279.97,280.28,218.25,292.42,279.97,282.33,263.75,358.54,279.97,236.83,241.22,225.57
280.423,308.37,276.77,325.19,280.423,240.2,294.18,297.69,280.423,257.9,302.08,263.02
280.876,284.96,276.77,280.72,280.876,291.69,284.81,342.16,280.876,267.26,288.03,309.83
281.329,275.6,286.13,269.02,281.329,277.65,294.18,304.71,281.329,255.56,362.93,281.74
281.782,270.92,325.92,266.67,281.782,221.47,296.52,232.15,281.782,281.3,295.05,258.34
282.235,282.62,344.64,280.72,282.235,277.65,289.5,269.6,282.235,304.71,273.99,281.74
282.687,315.39,297.83,259.65,282.687,261.26,282.47,293.01,282.687,271.94,311.44,305.15
283.14,308.37,276.77,278.38,283.14,291.69,282.47,262.58,283.14,255.56,236.54,298.13
283.593,252.19,255.7,280.72,283.593,258.92,289.5,339.82,283.593,267.26,337.18,284.08
284.045,273.26,365.71,280.72,284.045,235.52,284.81,243.85,284.045,311.73,304.42,284.08
284.498,240.49,295.49,240.93,284.498,289.35,284.81,236.83,284.498,302.37,234.2,258.34
284.95,296.66,288.47,283.06,284.95,294.03,275.45,253.22,284.95,281.3,250.58,220.89
285.403,270.92,351.67,243.27,285.403,265.94,242.68,339.82,285.403,293.01,192.07,279.4
285.855,282.62,234.64,264.33,285.855,261.26,308.22,314.07,285.855,285.98,222.5,300.47
286.308,231.13,332.94,364.98,286.308,308.07,312.9,295.35,286.308,274.28,304.42,300.47
286.76,275.6,304.85,266.67,286.76,359.56,305.88,274.28,286.76,278.96,238.88,293.44
287.213,284.96,293.15,355.62,287.213,305.73,308.22,293.01,287.213,264.92,281.01,284.08
287.665,249.85,309.54,287.74,287.665,284.67,230.98,351.52,287.665,234.49,271.65,279.4
288.117,334.11,293.15,229.23,288.117,256.58,249.71,281.3,288.117,285.98,405.06,241.95
288.57,303.68,311.88,362.64,288.57,279.99,338.65,309.39,288.57,344.5,269.31,295.79
289.022,310.71,227.62,322.85,289.022,352.54,282.47,328.11,289.022,321.09,337.18,239.61
289.474,268.58,311.88,287.74,289.474,202.75,301.2,281.3,289.474,264.92,311.44,284.08
289.926,270.92,377.41,304.12,289.926,312.75,287.15,288.32,289.926,316.41,269.31,263.02
290.378,268.58,288.47,276.04,290.378,233.18,284.81,281.3,290.378,215.77,248.24,272.38
290.83,287.3,346.98,245.61,290.83,366.59,322.26,339.82,290.83,285.98,334.84,263.02
291.282,268.58,283.79,254.97,291.282,287.01,319.92,260.24,291.282,278.96,288.03,279.4
291.734,277.94,342.3,297.1,291.734,324.46,240.34,260.24,291.734,293.01,264.63,302.81
292.186,284.96,283.79,259.65,292.186,305.73,301.2,311.73,292.186,192.36,278.67,356.64
292.638,261.55,325.92,306.46,292.638,263.6,310.56,295.35,292.638,248.54,309.1,300.47
293.09,287.3,276.77,280.72,293.09,247.22,319.92,295.35,293.09,246.2,234.2,305.15
293.542,313.05,328.26,273.7,293.542,289.35,345.67,246.2,293.542,316.41,304.42,270.04
293.994,275.6,323.58,276.04,293.994,303.39,289.5,267.26,293.994,257.9,266.97,319.19
294.446,242.83,218.25,322.85,294.446,254.24,263.75,293.01,294.446,302.37,283.35,314.51
294.897,369.22,269.75,348.59,294.897,368.93,326.94,316.41,294.897,332.79,313.78,328.55
295.349,280.28,304.85,315.83,295.349,219.13,315.24,337.48,295.349,274.28,224.84,321.53
295.801,247.51,304.85,257.31,295.801,305.73,310.56,243.85,295.801,264.92,281.01,277.06
296.252,259.21,265.07,369.66,296.252,272.96,275.45,285.98,296.252,243.85,245.9,265.36
296.704,287.3,246.34,252.63,296.704,268.28,277.79,255.56,296.704,288.32,299.73,335.57
297.156,282.62,281.45,278.38,297.156,282.33,184.17,281.3,297.156,302.37,288.03,293.44
297.607,306.03,414.86,276.04,297.607,277.65,298.86,330.45,297.607,269.6,273.99,225.57
298.059,242.83,349.32,233.91,298.059,258.92,247.37,304.71,298.059,337.48,341.86,279.4
298.51,291.98,229.96,336.89,298.51,310.41,245.02,346.84,298.51,325.77,266.97,321.53
298.961,146.87,274.43,269.02,298.961,305.73,226.3,342.16,298.961,332.79,334.84,234.93
299.413,256.87,269.75,259.65,299.413,315.09,230.98,297.69,299.413,239.17,316.12,281.74
299.864,203.04,272.09,236.25,299.864,345.52,296.52,307.05,299.864,250.88,362.93,302.81
300.315,284.96,337.62,280.72,300.315,298.71,350.35,271.94,300.315,201.72,309.1,244.29
300.767,228.79,262.73,334.55,300.767,324.46,252.05,276.62,300.767,276.62,185.05,185.78
301.218,294.32,325.92,278.38,301.218,298.71,291.84,276.62,301.218,269.6,266.97,288.76
301.669,315.39,288.47,266.67,301.669,326.8,333.97,304.71,301.669,307.05,236.54,223.23
302.12,196.02,248.68,313.49,302.12,240.2,312.9,300.03,302.12,253.22,255.26,321.53
302.571,268.58,311.88,285.4,302.571,272.96,247.37,309.39,302.571,246.2,269.31,267.7
303.022,296.66,365.71,259.65,303.022,289.35,284.81,332.79,303.022,276.62,283.35,220.89
303.473,294.32,267.41,290.08,303.473,279.99,252.05,236.83,303.473,321.09,285.69,300.47
303.924,270.92,304.85,320.51,303.924,270.62,287.15,314.07,303.924,330.45,266.97,265.36
304.375,362.2,262.73,343.91,304.375,277.65,256.73,316.41,304.375,220.45,229.52,209.19
304.826,306.03,281.45,217.52,304.826,312.75,212.26,318.75,304.826,316.41,210.79,253.66
305.277,301.34,337.62,320.51,305.277,326.8,254.39,281.3,305.277,208.75,257.61,284.08
305.728,273.26,356.35,339.23,305.728,233.18,312.9,346.84,305.728,295.35,259.95,321.53
306.179,299,300.17,313.49,306.179,216.79,298.86,293.01,306.179,342.16,283.35,279.4
306.629,256.87,354.01,245.61,306.629,268.28,310.56,363.22,306.629,260.24,257.61,305.15
307.08,273.26,297.83,292.42,307.08,275.31,291.84,227.47,307.08,293.01,236.54,274.72
307.531,301.34,304.85,301.78,307.531,326.8,336.31,274.28,307.531,295.35,259.95,288.76
307.982,263.9,344.64,278.38,307.982,315.09,331.62,276.62,307.982,215.77,262.29,265.36
308.432,345.81,265.07,346.25,308.432,310.41,319.92,274.28,308.432,337.48,271.65,300.47
308.883,350.5,272.09,304.12,308.883,331.48,247.37,271.94,308.883,213.43,269.31,281.74
309.333,320.07,325.92,355.62,309.333,303.39,305.88,316.41,309.333,281.3,264.63,241.95
309.784,296.66,311.88,283.06,309.784,326.8,312.9,288.32,309.784,234.49,250.58,246.63
310.234,277.94,281.45,320.51,310.234,352.54,291.84,328.11,310.234,295.35,248.24,284.08
310.685,320.07,330.6,287.74,310.685,305.73,329.28,332.79,310.685,239.17,320.8,309.83
311.135,345.81,208.89,217.52,311.135,315.09,338.65,302.37,311.135,295.35,309.1,246.63
311.585,245.17,293.15,269.02,311.585,315.09,319.92,349.18,311.585,323.43,318.46,253.66
312.036,310.71,293.15,283.06,312.036,296.37,275.45,255.56,312.036,311.73,269.31,277.06
312.486,270.92,356.35,304.12,312.486,287.01,294.18,264.92,312.486,377.27,248.24,277.06
312.936,299,318.9,280.72,312.936,319.78,324.6,293.01,312.936,328.11,245.9,298.13
313.386,259.21,269.75,311.14,313.386,336.16,245.02,309.39,313.386,288.32,259.95,312.17
313.837,303.68,232.3,280.72,313.837,315.09,233.32,274.28,313.837,309.39,259.95,274.72
314.287,303.68,335.28,304.12,314.287,352.54,315.24,262.58,314.287,264.92,283.35,293.44
314.737,242.83,258.04,261.99,314.737,366.59,275.45,269.6,314.737,262.58,316.12,281.74
315.187,275.6,234.64,350.93,315.187,301.05,223.96,393.65,315.187,321.09,236.54,270.04
315.637,284.96,344.64,313.49,315.637,251.9,294.18,309.39,315.637,300.03,311.44,302.81
316.087,224.11,251.02,341.57,316.087,291.69,312.9,356.2,316.087,276.62,259.95,312.17
316.537,245.17,314.22,259.65,316.537,315.09,259.07,262.58,316.537,325.77,283.35,246.63
316.987,308.37,274.43,276.04,316.987,275.31,280.13,285.98,316.987,269.6,283.35,277.06
317.436,343.47,309.54,334.55,317.436,301.05,263.75,271.94,317.436,253.22,271.65,326.21
317.886,259.21,339.96,404.77,317.886,296.37,287.15,316.41,317.886,236.83,330.16,312.17
318.336,313.05,286.13,297.1,318.336,298.71,254.39,379.61,318.336,283.64,250.58,298.13
318.786,240.49,281.45,266.67,318.786,305.73,261.41,309.39,318.786,309.39,288.03,316.85
319.235,315.39,302.51,259.65,319.235,326.8,249.71,314.07,319.235,278.96,297.39,335.57
